https://www.miniclip.com/games/en/,c9bm2crin564h287bfj0,,.,701,2119,4,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",",",301,42,3,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","and",307,42,21,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","personal",332,42,49,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ize",381,42,15,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","advertising",399,42,61,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",".",464,42,3,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","to",470,42,11,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","do",16,56,15,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","so",33,56,13,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",",",49,56,3,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","we",55,56,16,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","sometimes",75,56,62,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","share",139,56,31,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","your",174,56,26,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","data",203,56,25,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","with",231,56,24,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","selected",258,56,47,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","partners",307,56,48,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",".",358,56,3,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","you",16,70,21,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","can",39,70,19,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","accept",62,70,36,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","or",102,70,12,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","decline",117,70,40,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","by",160,70,13,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","clicking",177,70,41,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","on",220,70,15,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","the",238,70,18,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","buttons",260,70,44,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","below",306,70,33,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",",",343,70,3,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","or",349,70,12,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","by",365,70,13,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","visiting",381,70,38,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","at",423,70,11,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","any",437,70,20,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","time",460,70,25,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","the",16,84,18,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","privacy",37,84,40,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","settings",80,84,44,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","for",16,98,16,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","more",35,98,30,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","information",68,98,67,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","please",137,98,36,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","visit",177,98,22,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","our",202,98,20,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","privacy",224,98,40,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","policy",267,98,32,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","cookie",327,98,36,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","policy",367,98,32,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","privacy",254,122,38,15
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","settings",296,122,42,15
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","decline",375,122,42,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","accept",446,122,38,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","mini",48,157,48,31
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##c",96,157,11,31
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##lip",107,157,27,31
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","is",139,157,18,31
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","evolving",162,157,90,31
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","and",257,157,41,31
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","moving",304,157,80,31
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","exclusively",390,157,117,31
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","to",513,157,22,31
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","mobile",541,157,74,31
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","!",622,157,6,31
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","after",5,198,34,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","an",42,198,17,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","incredible",64,198,70,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","21",138,198,18,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","years",159,198,38,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","of",201,198,14,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","mini",219,198,31,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##c",250,198,7,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##lip",258,198,17,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",".",279,198,4,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","com",287,198,31,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",",",321,198,4,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","as",329,198,16,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","part",349,198,30,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","of",382,198,15,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","our",400,198,24,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","shift",429,198,31,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","to",464,198,15,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","focus",482,198,38,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","on",524,198,18,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","mobile",547,198,49,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",",",599,198,4,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","it",607,198,9,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","is",620,198,11,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","now",636,198,30,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","time",670,198,32,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","to",706,198,15,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","sunset",724,198,47,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","the",775,198,23,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","majority",5,221,59,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","of",67,221,14,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","games",85,221,46,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","on",136,221,19,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","this",158,221,26,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","platform",188,221,62,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",".",253,221,4,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","for",261,221,20,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","those",286,221,40,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","who",329,221,30,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","still",364,221,24,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","love",392,221,29,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","to",425,221,15,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","play",443,221,29,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","a",477,221,8,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##gar",485,221,23,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",".",512,221,4,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","i",520,221,4,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##o",524,221,9,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","and",537,221,27,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","8",568,221,9,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","ball",580,221,25,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","pool",610,221,32,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","the",645,221,23,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","option",672,221,46,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","to",723,221,15,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","play",741,221,29,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","via",774,221,20,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","mini",5,244,31,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##c",36,244,7,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##lip",43,244,17,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",".",64,244,4,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","com",72,244,31,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","will",106,244,23,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","remain",133,244,50,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","but",188,244,24,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","the",216,244,24,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","site",243,244,25,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","will",272,244,23,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","now",299,244,30,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","be",334,244,18,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","primarily",355,244,63,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","devoted",423,244,58,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","to",484,244,14,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","providing",503,244,67,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","you",574,244,26,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","with",604,244,31,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","more",638,244,37,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","information",680,244,84,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","about",768,244,42,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","your",5,266,32,20
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","favourite",41,266,64,20
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","gaming",108,266,52,20
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","company",164,266,65,20
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",".",234,266,4,20
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","(",5,357,4,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","move",12,357,33,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","your",48,357,27,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","mouse",79,357,41,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","over",123,357,27,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","the",152,357,20,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","icons",175,357,31,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","above",210,357,36,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","to",249,357,12,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","learn",265,357,31,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","more",299,357,32,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","about",334,357,35,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","our",373,357,21,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","21",397,357,15,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","year",415,357,26,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","story",444,357,30,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",")",477,357,3,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","show",782,156,30,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","more",815,156,30,17
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","visit",859,347,30,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","our",893,347,25,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","new",923,347,31,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","space",958,347,42,21
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","play",-29953,394,58,41
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","games",-29888,394,92,41
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","at",-29788,394,28,41
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","mini",-29753,394,61,41
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##c",-29692,394,14,41
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##lip",-29677,394,34,41
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",".",-29636,394,7,41
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","com",-29620,394,60,41
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","search",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","for",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",".",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",".",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",".",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","search",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","log",618,404,17,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##in",635,404,11,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","log",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##in",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","with",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","face",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##book",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","in",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","your",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","language",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","es",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##pan",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ol",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","f",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ran",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ca",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##is",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","ह",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ि",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##न",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##द",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ी",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","de",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##uts",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ch",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","r",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##oman",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##a",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","bra",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##si",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##l",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","t",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ur",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##k",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ce",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","p",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ols",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ki",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","port",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ug",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ues",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","р",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##у",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##с",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##с",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##к",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##и",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##и",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","日",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","本",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","[UNK]",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","it",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##alia",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##no",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","ma",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##gy",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ar",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","s",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ven",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##ska",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","[UNK]",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","中",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","文",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","more",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","privacy",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","settings",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","pool",46,453,25,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","a",132,453,7,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##gar",139,453,18,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","",".",161,453,3,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","i",167,453,3,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##o",171,453,8,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","tank",242,453,27,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##i",268,453,3,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","online",275,453,36,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","empire",374,453,41,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","action",476,453,36,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","multiplayer",575,453,67,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","puzzle",705,453,37,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","and",802,453,22,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##roid",825,453,23,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","i",909,453,3,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##phone",913,453,37,16
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","more",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","categories",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","game",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","categories",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","2",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","player",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","action",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","adventure",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","alien",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","am",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##eric",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##an",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","football",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","and",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##roid",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","arcade",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","award",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","award",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","series",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","awesome",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","basketball",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","ch",66,0,0,0
"https://www.miniclip.com/games/en/","c9bm41jin564incbf9t0","","##rist",66,0,0,0
